optimizer,seed,task,obs_delay,act_delay,epret,eplen,rstep,astd,actor_dorm,value_dorm
cbp,1,10,5,5,269.857929576527,143.7862188165838,1.8897653926502576,0.22272716869007458,2.777777910232544,13.249591480601918
cbp,1,11,6,5,660.3510314941407,255.1689666748047,2.6040444374084473,0.23174062371253967,2.777777910232544,14.644808292388916
cbp,1,12,6,6,1276.1498794555664,405.73482513427734,3.159110739827156,0.23688163235783577,2.777777910232544,16.725213766098022
cbp,1,13,7,6,1391.3048583984375,401.49102783203125,3.458147931098938,0.23328934013843536,2.777777910232544,17.86104507446289
cbp,1,14,7,7,1766.5322163899739,490.3827438354492,3.6106634736061096,0.23129859069983164,2.777777910232544,21.330990314483643
cbp,1,15,8,7,1123.0491821289063,318.39373779296875,3.5355854988098145,0.233879654109478,2.777777910232544,21.967212677001953
cbp,1,16,8,8,1257.735567533053,357.18258197490985,3.5227577319512,0.23626863956451416,2.777777910232544,24.349966049194336
cbp,1,17,9,8,1152.5923406427557,338.275371204723,3.4108798720619897,0.23862474343993448,2.777777910232544,24.944999521428887
cbp,1,18,9,9,985.4371175130208,304.4947957356771,3.243250020345052,0.25251278082529705,2.777777910232544,24.709861119588215
cbp,1,19,10,9,917.4473599520596,283.23001514781606,3.246116724881259,0.2446953600103205,2.777777910232544,25.85338055003773
cbp,1,20,10,10,1016.8391967773438,332.5056925455729,3.0678962230682374,0.2420343150695165,2.777777910232544,28.420503489176433
shrink_and_perturb,1,0,0,0,3119.143839518229,677.5381368001302,4.737007141113281,0.3332555244366328,0.0,10.434555927912394
shrink_and_perturb,1,1,1,0,3924.028145926339,695.5049961635044,5.73281022480556,0.2995403068406241,1.2400794242109572,12.76346560886928
shrink_and_perturb,1,2,1,1,2345.475896661932,496.489990234375,4.7686122114008125,0.27403374964540655,1.388888955116272,13.952167250893332
shrink_and_perturb,1,3,2,1,1742.4386291503906,403.54263496398926,4.334082454442978,0.262302840128541,1.388888955116272,16.03239607810974
shrink_and_perturb,1,4,2,2,1054.8018676757813,293.2089528401693,3.612665541966756,0.2541976849238078,1.388888955116272,16.08118578592936
shrink_and_perturb,1,5,3,2,753.4744262695312,238.85433044433594,3.1787789344787596,0.24143303632736207,1.388888955116272,17.494144248962403
shrink_and_perturb,1,6,3,3,450.15301513671875,168.42074115459735,2.681060791015625,0.23562936026316422,1.4423077656672552,17.204106477590706
shrink_and_perturb,1,7,4,3,289.9701751708984,121.01064987182617,2.40701642036438,0.23396995514631272,1.7361112236976624,19.18032760620117
shrink_and_perturb,1,8,4,4,250.65399991548978,117.2942123413086,2.143654364805955,0.23639116493555215,1.4957265670482929,21.401548385620117
shrink_and_perturb,1,9,5,4,241.11000951131186,124.86764844258626,1.9384363094965618,0.23107413575053215,2.0833334922790527,27.0296630859375
shrink_and_perturb,1,10,5,5,431.48767644708806,187.48737265846947,2.311916719783436,0.2403406392444264,2.0833334922790527,31.8430193120783
shrink_and_perturb,1,11,6,5,685.8322326660157,244.09723663330078,2.8129823446273803,0.2516536697745323,2.3611112594604493,34.199842071533205
shrink_and_perturb,1,12,6,6,1328.1640167236328,401.52380561828613,3.318506196141243,0.25199570693075657,2.777777910232544,36.17290925979614
shrink_and_perturb,1,13,7,6,1887.1928833007812,519.6605529785156,3.6479671955108643,0.2521279871463776,2.777777910232544,38.02498016357422
shrink_and_perturb,1,14,7,7,1848.0427551269531,495.39786020914715,3.727416237195333,0.25395917147397995,2.777777910232544,38.77179209391276
shrink_and_perturb,1,15,8,7,1698.1738525390624,454.1843780517578,3.74566764831543,0.2564842700958252,2.777777910232544,39.35987396240235
shrink_and_perturb,1,16,8,8,1782.8528958834136,485.6307349571815,3.6760849219102125,0.2561093798050514,2.457265092776372,39.12207911564754
shrink_and_perturb,1,17,9,8,1518.305819424716,423.782978404652,3.593165397644043,0.2510417699813843,2.777777910232544,39.59264651211825
shrink_and_perturb,1,18,9,9,1177.0338216145833,340.39716796875,3.452734041213989,0.25061969757080077,2.5000001430511474,40.46317799886068
shrink_and_perturb,1,19,10,9,1299.0675159801137,392.31237238103694,3.309925902973522,0.2691393941640854,2.777777910232544,40.34489926424894
shrink_and_perturb,1,20,10,10,1128.2829264322916,358.0481648763021,3.1621809164683023,0.31832288404305775,1.388888955116272,40.900336201985674
